canonical_smiles	IC50	CID
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCN(CC(F)(F)F)CC3)c12	5600.0	136213347.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCN(CCF)CC3)c12	5.0	86268786.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCNCC3(F)F)c12	1.7	136213256.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OC3CCNCC3F)c12	2.1	136213277.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC(CO)CO)c12	20.0	136213337.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC(F)(F)CN)c12	22.0	136213333.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCC3CNCCO3)c12	14.0	136213273.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(OCCCN)c12	8.2	136213215.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc5c(cc4Cl)OCCO5)cc3)ncc12	2.3	136213128.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)cc3)cnc12	13.0	71537543.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)cc3)ncc12	1.9	136213053.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4C(N)=O)cc3)ncc12	2200.0	90421861.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCC(O)CC3)c12	1900.0	136213222.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCCNC3)c12	12.0	136213299.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCN(C(C)C)CC3)c12	11.0	136213320.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCN(CCF)CC3)c12	8.1	86268988.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCNCC3(F)F)c12	1.5	136213257.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OC3CCNCC3F)c12	1.8	136213278.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC(CO)CO)c12	110.0	136213327.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC(F)(F)CN)c12	34.0	136213330.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCC3CNCCO3)c12	23.0	136213270.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCCCN)c12	2.3	136213217.0
Cc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(OCCCO)c12	200.0	136213354.0
Cc1nc(-c2ccc(NS(=O)(=O)c3c(Cl)ccc4c3OCCCO4)cc2)nc2[nH]nc(N)c12	1.5	136213404.0
Cc1nc(-c2ccc(NS(=O)(=O)c3c(F)ccc(Cl)c3F)cc2)nc2[nH]nc(N)c12	1600.0	136213443.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)c(F)cc3F)cc2)nc2[nH]nc(N)c12	1.5	90421735.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3C#N)cc2)nc2[nH]nc(N)c12	1.5	136213391.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3C#N)cc2)nc2[nH]nc(N3CCCC4(COC4)C3)c12	8.9	136213421.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3C#N)cc2)nc2[nH]ncc12	3.8	136213415.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(N)c12	1.2	90421264.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(N3CC4(COC4)C3)c12	20.0	136213420.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(N3CCC4(CC3)COC4)c12	6.2	136213419.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(NC(=O)C3CC(O)C3)c12	2.0	90431891.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(NC(=O)C3CCOCC3)c12	1.6	90431890.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]nc(NCC3CCOCC3)c12	21.0	90431889.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]ncc12	5.7	136213104.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]nc(N)c12	1.5	136213392.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]ncc12	6.5	90421181.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(F)c(F)c(F)c3)cc2)nc2[nH]nc(N)c12	110.0	136213183.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(F)c(F)cc3Cl)cc2)nc2[nH]nc(N)c12	54.0	136213185.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc(F)cc(F)c3Cl)cc2)nc2[nH]nc(N)c12	16.0	86269393.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc4c(cc3Br)OCCCO4)cc2)nc2[nH]nc(N)c12	4.8	136213403.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cc4c(cc3Cl)OCCCO4)cc2)nc2[nH]nc(N)c12	3.9	136213402.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(F)c(C#N)c3)cc2)nc2[nH]nc(N)c12	91.0	136213395.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(F)c(C#N)c3)cc2)nc2[nH]ncc12	180.0	136213416.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(F)cc3Cl)cc2)nc2[nH]nc(N)c12	40.0	136213182.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(C#N)c3)cc2)nc2[nH]nc(N)c12	97.0	136213397.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(C#N)c3)cc2)nc2[nH]ncc12	320.0	136213417.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3C#N)cc2)nc2[nH]nc(N)c12	11.0	136213396.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3F)cc2)nc2[nH]nc(N)c12	40.0	136213186.0
Cc1nc(-c2ccc(NS(=O)(=O)c3cccc(F)c3C#N)cc2)nc2[nH]nc(N)c12	12.0	136213400.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccccc3C#N)cc2)nc2[nH]ncc12	88.0	136213413.0
Cc1nc(-c2ccc(NS(=O)(=O)c3ccccc3F)cc2)nc2[nH]nc(N)c12	110.0	136213184.0
Cc1nn(C)c(Cl)c1S(=O)(=O)Nc1ccc(-c2cnc3c(NS(=O)(=O)c4c(C)nn(C)c4Cl)n[nH]c3n2)cc1	1050.0	71534716.0
Cc1nn(C)c(Cl)c1S(=O)(=O)Nc1ccc(-c2nc(C)c3c(N)n[nH]c3n2)cc1	3100.0	136213401.0
Cc1nn(C)c(Cl)c1S(=O)(=O)Nc1ccc(-c2ncc3c(N)n[nH]c3n2)cc1	2700.0	136213387.0
Cc1nn(C)cc1S(=O)(=O)Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4c(C)nn(C)c4Cl)cc3)cnc12	1050.0	117608313.0
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1	33000.0	10089048.0
Cc1nnc(-c2ccc(-c3cc(C(=O)Nc4cccc(N5CCOCC5)c4)ccc3C)c(C)c2)o1	33000.0	44580420.0
Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)c(C)c2)o1	33000.0	44580449.0
Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccnc(N5CCCC5)c4)ccc3C)c(C)c2)o1	33000.0	10479082.0
Cc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12	50000.0	15979148.0
Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12	810.0	89735655.0
Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1	1009.0	155557232.0
ClCc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12	50000.0	44572053.0
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21	10000.0	67240318.0
Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1	63.0	59603829.0
Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1	200.0	59603842.0
Cn1cc(S(=O)(=O)Nc2ccc(-c3ccc4c(N)n[nH]c4c3)cc2)c(C(F)(F)F)n1	266.0	118721254.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)oc1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O	59.0	155525783.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCO)C[C@H]2c2ccc(F)c(F)c2)oc1Cl	102.0	155077019.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl	211.0	51042438.0
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1	10000.0	10109823.0
N#Cc1c(Cl)cccc1S(=O)(=O)Nc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1	102.5	118721260.0
N#Cc1c(Cl)cccc1S(=O)(=O)Nc1ccc(-c2ncc3c(N)n[nH]c3n2)cc1	6.2	136213383.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2cc3[nH]nc(N)c3c(C(F)(F)F)n2)cc1	2.0	136213463.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2cc3[nH]nc(N)c3c(O)n2)cc1	2200.0	136213456.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2cc3[nH]nc(N)c3cn2)cc1	17.0	136213457.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1	9.5	118721262.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2cnc3c(N)n[nH]c3n2)cc1	151.5	71538111.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(N3CC(CO)C3)c3cn[nH]c3n2)cc1	29.0	136213136.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OC3CCC(O)CC3)c3cn[nH]c3n2)cc1	2.0	118720597.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OC3CCNCC3(F)F)c3cn[nH]c3n2)cc1	6.8	136213249.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OC3CNC3)c3cn[nH]c3n2)cc1	21.0	136213200.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCC(F)(F)F)c3c(N)n[nH]c3n2)cc1	4.6	136213204.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCC(F)(F)F)c3cn[nH]c3n2)cc1	13.25	136213181.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCC3(CN)COC3)c3cn[nH]c3n2)cc1	16.0	136213238.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCC3CNC(=O)C3)c3cn[nH]c3n2)cc1	4.3	136213151.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCCC(N)=O)c3cn[nH]c3n2)cc1	3.7	136213140.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCCCC(N)=O)c3cn[nH]c3n2)cc1	7.7	136213139.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2nc(OCCN3CCCC3=O)c3cn[nH]c3n2)cc1	6200.0	136213197.0
N#Cc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2ncc3c(N)n[nH]c3n2)cc1	6.0	86268374.0
N#Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3cnc4c(N)n[nH]c4n3)cc2)c1	47.0	71534718.0
N#Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC4CCC(O)CC4)c4cn[nH]c4n3)cc2)c1	17.0	136213155.0
N#Cc1cccc(S(=O)(=O)Nc2ccc(-c3ncc4c(N)n[nH]c4n3)cc2)c1	140.0	136213384.0
NC(=O)Nc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12	50000.0	44572052.0
NC(=O)c1cc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3Cl)cc2)nc2[nH]ncc12	118.5	166626715.0
NCC1(COc2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc3[nH]ncc23)COC1	5.0	136213239.0
NCC1(COc2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc3[nH]ncc23)COC1	9.5	86268570.0
NCC1(COc2nc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc3[nH]ncc23)COC1	1000.0	136213233.0
NCC1(COc2nc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc3[nH]ncc23)COC1	1300.0	136213235.0
NCCCNc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]ncc12	1.2	136213083.0
NCCCNc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]ncc12	1.2	136213077.0
NCCCNc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3Cl)cc2)nc2[nH]ncc12	2.95	136213076.0
NCCCOc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]ncc12	1.2	118720598.0
NCCCOc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]ncc12	1.2	136213092.0
NCCCOc1nc(-c2ccc(NS(=O)(=O)c3cc(F)ccc3F)cc2)nc2[nH]ncc12	26.0	136213207.0
NCCCOc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3Cl)cc2)nc2[nH]ncc12	4.2	136213093.0
NCCNC(=O)c1cc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3Cl)cc2)nc2[nH]ncc12	1.0	166625906.0
NCCNc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]ncc12	1.2	136213082.0
NCCNc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]ncc12	1.2	136213081.0
NCCOc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)nc2[nH]ncc12	2.4	136213085.0
NCCOc1nc(-c2ccc(NS(=O)(=O)c3cc(Cl)ccc3F)cc2)nc2[nH]ncc12	14.0	136213084.0
NCCOc1nc(-c2ccc(NS(=O)(=O)c3cccc(Cl)c3Cl)cc2)nc2[nH]ncc12	32.0	136213086.0
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21	690.0	46224684.0
NCc1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1	400.0	11953177.0
NNc1ccc(Cl)cc1S(=O)(=O)Nc1ccc(-c2cnc3c(N)n[nH]c3n2)cc1	196.0	71537262.0
N[C@H](CNc1nnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1	2200.0	11568147.0
Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1	10000.0	129012341.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)C4CC4)cc3)ccc12	1800.0	118721249.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)C4CCCCC4)cc3)ccc12	2260.0	118721248.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)Cc4cc(F)ccc4F)cc3)ccc12	4929.0	118721251.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)Cc4ccccc4)cc3)ccc12	315.0	118721250.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Br)ccc4Cl)cc3)ccc12	2.5	118987696.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Br)ccc4F)cc3)ccc12	5.5	118987697.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(C(F)(F)F)ccc4F)cc3)ccc12	65.0	118721263.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)nc(C(F)(F)F)c12	3.6	136213467.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)nc(O)c12	7.7	136213453.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)ncc12	1.5	86269191.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)ccc12	7.5	118721259.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(C(F)(F)F)c12	3.8	136213472.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(O)c12	5.5	136213454.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)ncc12	1.7	136213458.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)ccc12	4.0	118721271.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)ncc12	19.0	136213461.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)sc4Cl)cc3)ccc12	32.0	118721256.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)sc4Cl)cc3)nc(C(F)(F)F)c12	5.2	136213465.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(Cl)sc4Cl)cc3)ncc12	13.0	136213460.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)c(F)cc4F)cc3)nc(C(F)(F)F)c12	160.0	136213477.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)cc(F)c4Cl)cc3)nc(C(F)(F)F)c12	430.0	136213469.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)cc(F)c4Cl)cc3)ncc12	96.0	136213459.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)cc(F)c4F)cc3)nc(C(F)(F)F)c12	710.0	136213466.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)ccc12	93.5	118721266.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3)nc(C(F)(F)F)c12	85.0	136213475.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccc(Br)s4)cc3)ccc12	360.5	118721253.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccc(F)cc4Cl)cc3)nc(C(F)(F)F)c12	130.0	136213470.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)cc3)ccc12	131.5	11524857.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4F)cc3)ccc12	87.0	118987698.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cccc(Cl)c4F)cc3)nc(C(F)(F)F)c12	430.0	136213471.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4cccc(F)c4F)cc3)ccc12	1294.5	118721265.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)ccc12	4922.0	118721257.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4Cl)cc3)ccc12	198.5	118721258.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4Cl)cc3)nc(C(F)(F)F)c12	45.0	136213476.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)ccc12	555.5	118721264.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(C(F)(F)F)c12	100.0	136213468.0
Nc1n[nH]c2cc(-c3ccc(NS(=O)(=O)c4ccco4)cc3)ccc12	3429.5	118721255.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4c(F)ccc(Cl)c4F)cc3)ncc12	2100.0	136213444.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)cnc12	21.5	71538952.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)nc(C3CC3)c12	1.5	90421031.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)c(F)cc4F)cc3)ncc12	1.6	90421170.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)c(F)c3)cnc12	2.0	71537540.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)cnc12	5.0	71537261.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(C3CC3)c12	1.5	136213412.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCC(F)(F)F)c12	5.4	136213203.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)nc(OCC3CC3)c12	13.0	136213323.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4Cl)cc3)ncc12	2.0	90421567.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)c(F)c3)cnc12	2.0	71537263.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)cnc12	1.0	71506845.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(C(F)(F)F)c12	1.5	86269814.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)nc(C3CC3)c12	1.5	136213410.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3)ncc12	204.5	118720604.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)sc4Cl)cc3)cnc12	93.5	71538112.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)sc4Cl)cc3)nc(C3CC3)c12	2.7	136213422.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(Cl)sc4Cl)cc3)ncc12	2.5	136213390.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)c(F)cc4Cl)cc3)nc(C3CC3)c12	3.1	136213406.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)c(F)cc4Cl)cc3)ncc12	250.0	86269810.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)c(F)cc4F)cc3)ncc12	300.0	86269809.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)cc(F)c4Cl)cc3)cnc12	31.0	89464274.0
Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4cc(F)cc(F)c4Cl)cc3)nc(C3CC3)c12	1.5	136213405.0
